type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-09-29 14:52:34,47.68842570,17.62200556,4,113.339,44.160,10.710,241,19,28,,
T,2021-09-29 14:52:35,47.68837628,17.62187593,4,113.689,44.160,11.350,240,18,28,,
T,2021-09-29 14:52:36,47.68832259,17.62174331,4,113.812,44.161,11.250,239,18,28,,
T,2021-09-29 14:52:37,47.68827475,17.62161947,4,113.842,44.161,10.910,240,21,28,,
T,2021-09-29 14:52:38,47.68822864,17.62149103,4,113.488,44.161,10.640,241,20,28,,
T,2021-09-29 14:52:39,47.68818399,17.62137128,4,113.556,44.161,10.220,242,19,28,,
T,2021-09-29 14:52:40,47.68814181,17.62125039,4,114.130,44.161,9.940,242,20,28,,
T,2021-09-29 14:52:41,47.68810144,17.62113452,4,114.050,44.161,9.680,242,19,28,,
T,2021-09-29 14:52:42,47.68806078,17.62101886,4,113.931,44.161,9.680,242,20,28,,
T,2021-09-29 14:52:43,47.68802166,17.62090577,4,113.851,44.161,9.540,242,23,28,,
T,2021-09-29 14:52:44,47.68798116,17.62079319,4,113.689,44.161,9.120,243,24,28,,
T,2021-09-29 14:52:45,47.68794595,17.62069197,4,113.683,44.162,8.430,242,21,28,,
T,2021-09-29 14:52:46,47.68791159,17.62059431,4,113.729,44.162,8.070,242,19,28,,
T,2021-09-29 14:52:47,47.68787920,17.62050165,4,113.650,44.162,7.620,243,16,28,,
T,2021-09-29 14:52:48,47.68784760,17.62041389,4,113.627,44.162,7.280,243,16,28,,
T,2021-09-29 14:52:49,47.68781740,17.62032755,4,113.592,44.162,7.010,242,15,28,,
T,2021-09-29 14:52:50,47.68778685,17.62024051,4,113.662,44.162,7.860,242,18,28,,
T,2021-09-29 14:52:51,47.68775147,17.62014176,4,113.743,44.162,8.710,241,15,28,,
T,2021-09-29 14:52:52,47.68771236,17.62004090,4,113.778,44.162,8.400,241,14,28,,
T,2021-09-29 14:52:53,47.68767735,17.61994492,4,113.716,44.162,8.590,242,16,28,,
T,2021-09-29 14:52:54,47.68764202,17.61984539,4,113.438,44.162,8.330,243,13,28,,
T,2021-09-29 14:52:55,47.68760917,17.61975194,4,113.552,44.162,7.600,242,14,28,,
T,2021-09-29 14:52:56,47.68757749,17.61966338,4,113.577,44.162,7.310,242,15,28,,
T,2021-09-29 14:52:57,47.68754568,17.61956715,4,113.668,44.163,8.310,242,13,28,,
T,2021-09-29 14:52:58,47.68750797,17.61946270,4,113.891,44.163,9.480,242,13,28,,
T,2021-09-29 14:52:59,47.68746406,17.61934161,4,114.185,44.163,10.670,242,14,28,,
T,2021-09-29 14:53:00,47.68741752,17.61921263,4,114.162,44.163,10.740,242,14,28,,
T,2021-09-29 14:53:01,47.68737183,17.61908588,4,114.243,44.163,11.310,242,12,28,,
T,2021-09-29 14:53:02,47.68732412,17.61894984,4,114.458,44.163,11.800,242,13,28,,
T,2021-09-29 14:53:03,47.68727221,17.61880618,4,114.669,44.163,12.670,242,14,28,,
T,2021-09-29 14:53:04,47.68721638,17.61865303,4,114.799,44.163,13.210,242,12,28,,
T,2021-09-29 14:53:05,47.68715990,17.61850082,4,114.652,44.163,13.120,241,15,28,,
T,2021-09-29 14:53:06,47.68710205,17.61834535,4,114.708,44.164,13.180,242,18,28,,
T,2021-09-29 14:53:07,47.68704534,17.61819256,4,114.688,44.164,13.060,241,17,28,,
T,2021-09-29 14:53:08,47.68699078,17.61803559,4,114.614,44.164,12.800,242,12,28,,
T,2021-09-29 14:53:09,47.68693829,17.61789225,4,114.701,44.164,12.580,242,16,28,,
T,2021-09-29 14:53:10,47.68688545,17.61774449,4,114.579,44.164,12.570,242,17,28,,
T,2021-09-29 14:53:11,47.68683151,17.61759291,4,114.656,44.164,12.690,241,20,28,,
T,2021-09-29 14:53:12,47.68677721,17.61744725,4,114.683,44.164,12.630,240,15,28,,
T,2021-09-29 14:53:13,47.68672017,17.61730123,4,114.557,44.164,12.640,240,16,28,,
T,2021-09-29 14:53:14,47.68666241,17.61715862,4,114.443,44.165,12.590,239,17,28,,
T,2021-09-29 14:53:15,47.68659958,17.61701660,4,114.498,44.165,12.380,236,16,28,,
T,2021-09-29 14:53:16,47.68653757,17.61688170,4,114.287,44.165,11.640,234,16,28,,
T,2021-09-29 14:53:17,47.68647909,17.61676793,4,114.023,44.165,10.640,232,16,28,,
T,2021-09-29 14:53:18,47.68641968,17.61666328,4,113.837,44.165,9.810,229,16,28,,
T,2021-09-29 14:53:19,47.68636641,17.61657555,4,113.765,44.165,7.970,228,19,28,,
T,2021-09-29 14:53:20,47.68633048,17.61650668,4,113.587,44.165,5.410,229,14,28,,
T,2021-09-29 14:53:21,47.68630269,17.61645521,4,113.401,44.165,4.120,230,17,28,,
T,2021-09-29 14:53:22,47.68627858,17.61641231,4,113.569,44.166,4.010,232,17,28,,
T,2021-09-29 14:53:23,47.68625572,17.61636629,4,113.188,44.166,4.690,234,16,28,,
T,2021-09-29 14:53:24,47.68623454,17.61631766,4,113.280,44.166,4.040,237,16,28,,
T,2021-09-29 14:53:25,47.68621946,17.61628568,4,113.583,44.166,2.120,239,17,28,,
T,2021-09-29 14:53:26,47.68621264,17.61626518,4,113.972,44.166,1.110,240,19,28,,
T,2021-09-29 14:53:27,47.68620932,17.61625656,4,114.034,44.166,0.480,240,20,28,,
T,2021-09-29 14:53:28,47.68620693,17.61625025,4,113.949,44.166,0.420,241,19,28,,
T,2021-09-29 14:53:29,47.68620143,17.61622902,4,113.731,44.166,2.500,243,19,28,,
T,2021-09-29 14:53:30,47.68619316,17.61619276,4,113.447,44.166,3.490,252,22,28,,
T,2021-09-29 14:53:31,47.68619028,17.61614957,4,112.988,44.166,3.130,264,20,28,,
T,2021-09-29 14:53:32,47.68618978,17.61612546,4,112.887,44.166,1.370,272,21,28,,
T,2021-09-29 14:53:33,47.68618993,17.61611041,4,112.846,44.166,0.830,276,20,28,,
T,2021-09-29 14:53:34,47.68619326,17.61610095,4,112.843,44.166,0.700,279,23,28,,
T,2021-09-29 14:53:35,47.68619620,17.61608900,4,113.240,44.166,1.190,282,20,28,,
T,2021-09-29 14:53:36,47.68620483,17.61605693,4,113.083,44.166,3.560,290,19,28,,
T,2021-09-29 14:53:37,47.68622441,17.61600488,4,113.232,44.166,5.180,302,21,28,,
T,2021-09-29 14:53:38,47.68625377,17.61594856,4,114.236,44.166,5.550,309,21,28,,
T,2021-09-29 14:53:39,47.68628679,17.61589152,4,114.103,44.166,5.830,310,23,28,,
T,2021-09-29 14:53:40,47.68632772,17.61582379,4,113.947,44.165,7.170,311,18,28,,
T,2021-09-29 14:53:41,47.68637283,17.61575377,4,113.806,44.165,8.240,315,22,28,,
T,2021-09-29 14:53:42,47.68643198,17.61567260,4,113.754,44.165,9.360,317,20,28,,
T,2021-09-29 14:53:43,47.68649885,17.61558258,4,113.766,44.165,10.570,318,21,28,,
T,2021-09-29 14:53:44,47.68656837,17.61548881,4,113.847,44.165,10.940,318,16,28,,
T,2021-09-29 14:53:45,47.68664902,17.61538279,4,114.031,44.165,11.890,318,18,28,,
T,2021-09-29 14:53:46,47.68673208,17.61527191,4,114.210,44.165,12.850,319,18,28,,
T,2021-09-29 14:53:47,47.68682018,17.61515620,4,114.150,44.164,13.390,319,24,28,,
T,2021-09-29 14:53:48,47.68691494,17.61503102,4,114.060,44.164,13.970,318,20,28,,
T,2021-09-29 14:53:49,47.68700566,17.61490958,4,113.824,44.164,14.010,318,20,28,,
T,2021-09-29 14:53:50,47.68709870,17.61477998,4,113.807,44.164,14.400,317,20,28,,
T,2021-09-29 14:53:51,47.68719284,17.61464685,4,113.506,44.163,14.460,316,22,28,,
T,2021-09-29 14:53:52,47.68728770,17.61451152,4,113.396,44.163,14.710,316,19,28,,
T,2021-09-29 14:53:53,47.68738428,17.61437301,4,113.588,44.163,15.010,316,23,28,,
T,2021-09-29 14:53:54,47.68748018,17.61423196,4,113.674,44.163,14.940,315,22,28,,
T,2021-09-29 14:53:55,47.68757287,17.61409082,4,113.775,44.163,14.860,314,21,28,,
T,2021-09-29 14:53:56,47.68766596,17.61394655,4,113.734,44.162,14.920,313,20,28,,
T,2021-09-29 14:53:57,47.68775836,17.61380029,4,113.936,44.162,15.190,313,23,28,,
T,2021-09-29 14:53:58,47.68785164,17.61365135,4,113.909,44.162,15.490,313,22,28,,
T,2021-09-29 14:53:59,47.68794759,17.61349993,4,113.780,44.162,15.550,313,22,28,,
T,2021-09-29 14:54:00,47.68804374,17.61334915,4,113.773,44.161,15.750,313,21,28,,
T,2021-09-29 14:54:01,47.68814161,17.61319433,4,113.896,44.161,15.920,313,22,28,,
T,2021-09-29 14:54:02,47.68823934,17.61303992,4,113.830,44.161,15.980,313,21,28,,
T,2021-09-29 14:54:03,47.68833749,17.61288322,4,113.937,44.161,15.870,313,21,28,,
T,2021-09-29 14:54:04,47.68843836,17.61272613,4,114.102,44.161,15.760,313,21,28,,
T,2021-09-29 14:54:05,47.68853136,17.61257822,4,114.029,44.160,15.750,313,21,28,,
T,2021-09-29 14:54:06,47.68862741,17.61242375,4,114.097,44.160,15.710,313,19,28,,
T,2021-09-29 14:54:07,47.68872038,17.61226867,4,114.084,44.160,15.610,311,21,28,,
T,2021-09-29 14:54:08,47.68880401,17.61211276,4,114.076,44.160,15.260,307,20,28,,
T,2021-09-29 14:54:09,47.68889022,17.61195347,4,113.838,44.159,14.690,309,17,28,,
T,2021-09-29 14:54:10,47.68897422,17.61180997,4,114.314,44.159,13.600,312,22,28,,
T,2021-09-29 14:54:11,47.68904996,17.61168512,4,114.362,44.159,11.690,313,23,28,,
T,2021-09-29 14:54:12,47.68911794,17.61157675,4,114.344,44.159,9.800,313,20,28,,
T,2021-09-29 14:54:13,47.68917729,17.61148673,4,114.377,44.159,9.280,314,21,28,,
T,2021-09-29 14:54:14,47.68923094,17.61140457,4,114.437,44.159,8.230,315,20,28,,
T,2021-09-29 14:54:15,47.68928245,17.61133396,4,114.489,44.159,7.390,318,21,28,,
T,2021-09-29 14:54:16,47.68932573,17.61127761,4,114.540,44.158,5.780,320,19,28,,
T,2021-09-29 14:54:17,47.68935871,17.61123036,4,114.528,44.158,4.810,316,20,28,,
T,2021-09-29 14:54:18,47.68937672,17.61117857,4,114.332,44.158,4.610,296,21,28,,
T,2021-09-29 14:54:19,47.68937854,17.61111540,4,114.276,44.158,5.130,271,25,28,,
T,2021-09-29 14:54:20,47.68936225,17.61104792,4,114.197,44.158,5.320,246,24,28,,
T,2021-09-29 14:54:21,47.68933889,17.61098899,4,114.242,44.158,5.280,236,23,28,,
T,2021-09-29 14:54:22,47.68931171,17.61093441,4,114.211,44.159,4.870,232,22,28,,
T,2021-09-29 14:54:23,47.68928149,17.61088996,4,113.958,44.159,4.500,224,22,28,,
T,2021-09-29 14:54:24,47.68924725,17.61086849,4,113.697,44.159,4.210,200,22,28,,
T,2021-09-29 14:54:25,47.68921149,17.61087374,4,113.656,44.159,4.140,173,23,28,,
T,2021-09-29 14:54:26,47.68917773,17.61089883,4,113.665,44.159,4.340,152,25,28,,
T,2021-09-29 14:54:27,47.68914594,17.61093001,4,113.671,44.159,4.200,144,23,28,,
T,2021-09-29 14:54:28,47.68911867,17.61095072,4,113.552,44.159,3.050,150,19,28,,
T,2021-09-29 14:54:29,47.68909704,17.61095475,4,113.397,44.159,2.330,170,19,28,,
T,2021-09-29 14:54:30,47.68907435,17.61093884,4,113.190,44.159,2.430,197,23,28,,
T,2021-09-29 14:54:31,47.68905545,17.61091311,4,113.556,44.159,3.000,219,24,28,,
T,2021-09-29 14:54:32,47.68903837,17.61088802,4,113.451,44.159,2.380,225,24,28,,
T,2021-09-29 14:54:33,47.68902391,17.61086555,4,113.508,44.159,1.980,223,24,28,,
T,2021-09-29 14:54:34,47.68901341,17.61085213,4,113.313,44.159,1.090,221,22,28,,
T,2021-09-29 14:54:35,47.68901062,17.61084786,4,113.425,44.159,0.000,,23,28,,
T,2021-09-29 14:54:36,47.68901064,17.61084671,4,113.361,44.159,0.000,,21,28,,
T,2021-09-29 14:54:37,47.68901173,17.61084784,4,113.594,44.159,0.390,200,20,28,,
T,2021-09-29 14:54:38,47.68901672,17.61086027,4,110.439,44.159,0.420,217,20,28,,
T,2021-09-29 14:54:39,47.68901355,17.61084729,4,115.067,44.159,0.000,,24,28,,
T,2021-09-29 14:54:40,47.68901327,17.61084612,4,115.595,44.159,0.000,,26,28,,
