type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-09-29 05:15:28,47.65013758,17.66709794,4,120.156,44.250,0.000,,23,28,20210929-071528,GPS Logger: 20210929-071528 - Vezetes01
T,2021-09-29 05:15:29,47.65013757,17.66709793,4,120.160,44.250,0.000,,23,27,,
T,2021-09-29 05:15:30,47.65013757,17.66709786,4,120.168,44.250,0.000,,23,27,,
T,2021-09-29 05:15:31,47.65013758,17.66709781,4,120.175,44.250,0.000,,23,27,,
T,2021-09-29 05:15:32,47.65013550,17.66709448,4,120.016,44.250,0.410,210,23,27,,
T,2021-09-29 05:15:33,47.65013217,17.66708849,4,120.648,44.250,0.510,224,24,27,,
T,2021-09-29 05:15:34,47.65013055,17.66708603,4,120.594,44.250,0.190,210,24,27,,
T,2021-09-29 05:15:35,47.65012952,17.66708456,4,120.639,44.250,0.000,,25,27,,
T,2021-09-29 05:15:36,47.65013194,17.66708362,4,120.529,44.250,0.230,325,25,27,,
T,2021-09-29 05:15:37,47.65013351,17.66708495,4,120.543,44.250,0.000,,25,27,,
T,2021-09-29 05:15:38,47.65013378,17.66708537,4,120.546,44.250,0.000,,24,27,,
T,2021-09-29 05:15:39,47.65013386,17.66708548,4,120.546,44.250,0.000,,23,27,,
T,2021-09-29 05:15:40,47.65013388,17.66708552,4,120.547,44.250,0.000,,22,27,,
T,2021-09-29 05:15:41,47.65013387,17.66708552,4,120.547,44.250,0.000,,22,27,,
T,2021-09-29 05:15:42,47.65013386,17.66708550,4,120.547,44.250,0.000,,22,27,,
T,2021-09-29 05:15:43,47.65013384,17.66708550,4,120.544,44.250,0.000,,21,27,,
T,2021-09-29 05:15:44,47.65013382,17.66708554,4,120.538,44.250,0.000,,21,27,,
T,2021-09-29 05:15:45,47.65013379,17.66708554,4,120.538,44.250,0.000,,20,27,,
T,2021-09-29 05:15:46,47.65013376,17.66708552,4,120.538,44.250,0.000,,19,27,,
T,2021-09-29 05:15:47,47.65013375,17.66708553,4,120.536,44.250,0.000,,19,27,,
T,2021-09-29 05:15:48,47.65013376,17.66708557,4,120.538,44.250,0.000,,19,27,,
T,2021-09-29 05:15:49,47.65013375,17.66708557,4,120.539,44.250,0.000,,19,27,,
T,2021-09-29 05:15:50,47.65012714,17.66707329,4,120.642,44.250,0.720,233,18,27,,
T,2021-09-29 05:15:51,47.65011925,17.66706599,4,121.218,44.250,1.090,219,20,27,,
T,2021-09-29 05:15:52,47.65011122,17.66705842,4,120.418,44.250,1.040,212,23,27,,
T,2021-09-29 05:15:53,47.65009925,17.66705361,4,119.912,44.250,1.290,195,23,26,,
T,2021-09-29 05:15:54,47.65009644,17.66705286,4,119.502,44.250,0.280,188,23,26,,
T,2021-09-29 05:15:55,47.65010033,17.66704937,4,119.358,44.250,0.580,338,23,25,,
T,2021-09-29 05:15:56,47.65011799,17.66703196,4,119.322,44.250,2.480,320,23,25,,
T,2021-09-29 05:15:57,47.65014144,17.66698761,4,119.338,44.250,4.300,308,23,25,,
T,2021-09-29 05:15:58,47.65015944,17.66692976,4,120.405,44.250,4.580,301,22,26,,
T,2021-09-29 05:15:59,47.65017078,17.66688304,4,120.626,44.250,3.320,301,25,26,,
T,2021-09-29 05:16:00,47.65018799,17.66685308,4,120.103,44.250,3.080,321,25,26,,
T,2021-09-29 05:16:01,47.65020794,17.66685582,4,123.063,44.250,3.400,12,25,26,,
T,2021-09-29 05:16:02,47.65024332,17.66689535,4,123.390,44.250,4.710,37,25,26,,
T,2021-09-29 05:16:03,47.65028414,17.66694919,4,123.438,44.250,5.890,44,25,28,,
T,2021-09-29 05:16:04,47.65033717,17.66701450,4,123.193,44.250,7.490,40,16,28,,
T,2021-09-29 05:16:05,47.65039804,17.66708493,4,123.566,44.250,8.690,37,21,28,,
T,2021-09-29 05:16:06,47.65046231,17.66716326,4,123.795,44.250,9.190,36,22,28,,
T,2021-09-29 05:16:07,47.65053179,17.66724963,4,124.575,44.249,9.830,36,24,28,,
T,2021-09-29 05:16:08,47.65060449,17.66733843,4,124.396,44.249,10.620,37,27,28,,
T,2021-09-29 05:16:09,47.65068007,17.66743404,4,125.007,44.249,10.710,37,27,28,,
T,2021-09-29 05:16:10,47.65075516,17.66753103,4,125.209,44.249,10.650,35,27,28,,
T,2021-09-29 05:16:11,47.65082544,17.66761593,4,126.181,44.249,10.330,35,26,28,,
T,2021-09-29 05:16:12,47.65089496,17.66769574,4,126.258,44.249,10.030,36,26,28,,
T,2021-09-29 05:16:13,47.65096105,17.66777246,4,127.174,44.248,9.520,37,26,28,,
T,2021-09-29 05:16:14,47.65103254,17.66784129,4,127.358,44.248,9.310,36,26,28,,
T,2021-09-29 05:16:15,47.65110958,17.66790645,4,127.099,44.248,9.620,32,27,28,,
T,2021-09-29 05:16:16,47.65119975,17.66795903,4,127.832,44.248,10.520,30,27,28,,
T,2021-09-29 05:16:17,47.65128668,17.66800501,4,128.331,44.248,10.540,27,27,28,,
T,2021-09-29 05:16:18,47.65138422,17.66805856,4,128.341,44.247,11.390,23,27,28,,
T,2021-09-29 05:16:19,47.65147876,17.66810413,4,129.071,44.247,11.340,20,27,28,,
T,2021-09-29 05:16:20,47.65157910,17.66816086,4,130.187,44.247,11.500,20,27,28,,
T,2021-09-29 05:16:21,47.65168007,17.66821877,4,129.932,44.247,11.770,20,26,28,,
T,2021-09-29 05:16:22,47.65177821,17.66827012,4,130.514,44.246,11.790,19,25,28,,
T,2021-09-29 05:16:23,47.65188052,17.66832860,4,129.643,44.246,11.630,18,25,28,,
T,2021-09-29 05:16:24,47.65198042,17.66838307,4,129.409,44.246,11.540,16,25,28,,
T,2021-09-29 05:16:25,47.65207716,17.66843115,4,129.786,44.246,11.490,16,25,28,,
T,2021-09-29 05:16:26,47.65217065,17.66847553,4,130.549,44.245,11.200,15,25,28,,
T,2021-09-29 05:16:27,47.65226829,17.66852139,4,131.729,44.245,11.150,15,25,28,,
T,2021-09-29 05:16:28,47.65236271,17.66856636,4,132.614,44.245,11.100,17,25,28,,
T,2021-09-29 05:16:29,47.65246162,17.66861755,4,132.453,44.245,10.900,16,22,28,,
T,2021-09-29 05:16:30,47.65255638,17.66866343,4,132.196,44.245,10.820,14,24,28,,
T,2021-09-29 05:16:31,47.65266678,17.66872192,4,132.708,44.244,11.230,14,24,28,,
T,2021-09-29 05:16:32,47.65275865,17.66873214,4,132.648,44.244,10.970,11,27,28,,
T,2021-09-29 05:16:33,47.65285554,17.66875046,4,132.528,44.244,10.610,7,27,28,,
T,2021-09-29 05:16:34,47.65295469,17.66875354,4,133.887,44.244,10.910,6,27,28,,
T,2021-09-29 05:16:35,47.65305274,17.66873575,4,133.811,44.243,11.070,2,27,28,,
T,2021-09-29 05:16:36,47.65315164,17.66868392,4,134.344,44.243,11.150,345,27,28,,
T,2021-09-29 05:16:37,47.65324265,17.66861674,4,134.594,44.243,11.400,335,27,28,,
T,2021-09-29 05:16:38,47.65333294,17.66853058,4,134.934,44.243,11.840,326,27,28,,
T,2021-09-29 05:16:39,47.65342155,17.66843613,4,135.452,44.243,12.290,320,27,28,,
T,2021-09-29 05:16:40,47.65351130,17.66833265,4,135.888,44.242,12.640,319,27,28,,
T,2021-09-29 05:16:41,47.65361086,17.66822409,4,136.126,44.242,13.080,318,26,28,,
T,2021-09-29 05:16:42,47.65370146,17.66810669,4,136.607,44.242,13.500,315,27,28,,
T,2021-09-29 05:16:43,47.65380020,17.66799964,4,135.844,44.242,13.790,314,27,28,,
T,2021-09-29 05:16:44,47.65390379,17.66787837,4,136.602,44.241,13.790,312,27,28,,
T,2021-09-29 05:16:45,47.65400064,17.66776124,4,135.502,44.241,13.690,310,26,28,,
T,2021-09-29 05:16:46,47.65409286,17.66763473,4,135.470,44.241,13.690,310,26,28,,
T,2021-09-29 05:16:47,47.65418413,17.66751282,4,135.247,44.241,13.610,309,26,28,,
T,2021-09-29 05:16:48,47.65427671,17.66738752,4,135.086,44.241,13.590,308,26,28,,
T,2021-09-29 05:16:49,47.65437220,17.66727205,4,135.091,44.240,13.530,308,24,28,,
T,2021-09-29 05:16:50,47.65447684,17.66716287,4,135.150,44.240,13.170,307,27,28,,
T,2021-09-29 05:16:51,47.65458598,17.66706320,4,135.542,44.240,13.070,306,27,28,,
T,2021-09-29 05:16:52,47.65469864,17.66696430,4,135.703,44.240,12.940,305,27,28,,
T,2021-09-29 05:16:53,47.65481020,17.66686640,4,135.926,44.239,12.760,303,27,28,,
T,2021-09-29 05:16:54,47.65492259,17.66676885,4,135.949,44.239,12.800,300,27,28,,
T,2021-09-29 05:16:55,47.65503218,17.66666882,4,135.930,44.239,12.770,298,26,28,,
T,2021-09-29 05:16:56,47.65514728,17.66656797,4,136.086,44.238,12.940,297,26,28,,
T,2021-09-29 05:16:57,47.65525879,17.66646993,4,136.256,44.238,13.000,293,25,28,,
T,2021-09-29 05:16:58,47.65536146,17.66637625,4,136.614,44.238,11.400,295,25,28,,
T,2021-09-29 05:16:59,47.65545697,17.66628891,4,136.778,44.238,9.810,294,25,28,,
T,2021-09-29 05:17:00,47.65554531,17.66621149,4,136.695,44.238,8.950,289,25,28,,
T,2021-09-29 05:17:01,47.65560763,17.66614607,4,136.246,44.237,7.300,286,26,28,,
T,2021-09-29 05:17:02,47.65566501,17.66609233,4,136.547,44.237,5.820,282,26,28,,
T,2021-09-29 05:17:03,47.65571066,17.66604629,4,136.582,44.237,4.050,281,26,28,,
T,2021-09-29 05:17:04,47.65576213,17.66602007,4,136.877,44.237,3.190,280,26,28,,
T,2021-09-29 05:17:05,47.65582578,17.66601813,4,136.519,44.237,4.010,280,26,28,,
T,2021-09-29 05:17:06,47.65588258,17.66602922,4,137.931,44.237,4.870,280,27,28,,
T,2021-09-29 05:17:07,47.65593622,17.66604612,4,138.465,44.237,5.090,275,26,28,,
T,2021-09-29 05:17:08,47.65600698,17.66598939,4,138.654,44.236,6.660,272,27,28,,
T,2021-09-29 05:17:09,47.65607761,17.66594785,4,138.027,44.236,4.970,273,27,28,,
T,2021-09-29 05:17:10,47.65616262,17.66589759,4,138.128,44.236,6.970,269,27,28,,
T,2021-09-29 05:17:11,47.65624726,17.66585448,4,137.912,44.236,6.820,269,27,28,,
T,2021-09-29 05:17:12,47.65633997,17.66580681,4,137.918,44.236,8.420,264,27,28,,
T,2021-09-29 05:17:13,47.65642216,17.66576170,4,137.751,44.235,7.940,263,27,28,,
T,2021-09-29 05:17:14,47.65650655,17.66571753,4,137.547,44.235,8.570,259,26,28,,
T,2021-09-29 05:17:15,47.65659488,17.66568086,4,137.767,44.235,8.560,257,26,28,,
T,2021-09-29 05:17:16,47.65668535,17.66564661,4,137.546,44.235,9.960,256,25,28,,
T,2021-09-29 05:17:17,47.65677638,17.66561015,4,137.187,44.235,10.230,254,26,28,,
T,2021-09-29 05:17:18,47.65686988,17.66559319,4,137.044,44.234,10.250,251,26,28,,
T,2021-09-29 05:17:19,47.65695934,17.66557157,4,136.949,44.234,9.950,250,26,28,,
T,2021-09-29 05:17:20,47.65704289,17.66555830,4,137.315,44.234,9.620,249,26,28,,
T,2021-09-29 05:17:21,47.65712994,17.66554699,4,137.312,44.234,9.290,245,26,28,,
T,2021-09-29 05:17:22,47.65721102,17.66552104,4,137.519,44.234,9.220,243,26,28,,
T,2021-09-29 05:17:23,47.65729573,17.66549815,4,137.422,44.233,9.200,241,26,28,,
T,2021-09-29 05:17:24,47.65737194,17.66547499,4,137.557,44.233,8.920,238,26,28,,
T,2021-09-29 05:17:25,47.65744978,17.66544980,4,137.544,44.233,8.820,235,26,28,,
T,2021-09-29 05:17:26,47.65752358,17.66540849,4,137.199,44.233,8.940,343,26,28,,
T,2021-09-29 05:17:27,47.65760048,17.66537148,4,137.136,44.233,9.070,230,26,28,,
T,2021-09-29 05:17:28,47.65767749,17.66532989,4,136.544,44.232,9.090,340,25,28,,
T,2021-09-29 05:17:29,47.65775462,17.66528361,4,136.934,44.232,8.950,339,25,28,,
T,2021-09-29 05:17:30,47.65782461,17.66524354,4,136.791,44.232,8.780,337,25,28,,
T,2021-09-29 05:17:31,47.65789274,17.66519442,4,136.632,44.232,8.530,334,26,28,,
T,2021-09-29 05:17:32,47.65795989,17.66513791,4,137.126,44.232,8.150,332,26,28,,
T,2021-09-29 05:17:33,47.65802032,17.66508879,4,136.902,44.232,7.500,216,26,28,,
T,2021-09-29 05:17:34,47.65807440,17.66504554,4,136.958,44.232,6.500,214,26,28,,
T,2021-09-29 05:17:35,47.65812275,17.66501184,4,136.228,44.231,5.400,211,25,28,,
T,2021-09-29 05:17:36,47.65815709,17.66498367,4,135.713,44.231,4.590,209,25,28,,
T,2021-09-29 05:17:37,47.65818998,17.66495735,4,135.829,44.231,3.990,208,25,28,,
T,2021-09-29 05:17:38,47.65822146,17.66493545,4,135.872,44.231,3.850,206,26,28,,
T,2021-09-29 05:17:39,47.65825269,17.66491187,4,136.041,44.231,3.970,203,26,28,,
T,2021-09-29 05:17:40,47.65829318,17.66487656,4,136.525,44.231,4.940,200,26,28,,
T,2021-09-29 05:17:41,47.65832983,17.66483970,4,135.270,44.231,5.580,199,26,28,,
T,2021-09-29 05:17:42,47.65836950,17.66480628,4,136.156,44.231,5.260,196,26,28,,
T,2021-09-29 05:17:43,47.65840667,17.66477478,4,135.803,44.231,4.910,194,26,28,,
T,2021-09-29 05:17:44,47.65844120,17.66475246,4,135.719,44.231,4.340,192,27,28,,
T,2021-09-29 05:17:45,47.65846835,17.66473221,4,135.702,44.231,3.500,190,27,28,,
T,2021-09-29 05:17:46,47.65848599,17.66471830,4,135.864,44.231,2.370,187,27,28,,
T,2021-09-29 05:17:47,47.65849947,17.66470762,4,135.889,44.231,1.750,185,27,28,,
T,2021-09-29 05:17:48,47.65850131,17.66470185,4,135.790,44.231,1.140,183,27,28,,
T,2021-09-29 05:17:49,47.65850031,17.66469748,4,135.921,44.231,0.920,181,26,28,,
T,2021-09-29 05:17:50,47.65850275,17.66469421,4,135.635,44.231,0.650,179,26,28,,
T,2021-09-29 05:17:51,47.65850816,17.66469200,4,135.391,44.230,0.170,178,25,28,,
T,2021-09-29 05:17:52,47.65851362,17.66468752,4,135.891,44.230,0.220,177,25,28,,
T,2021-09-29 05:17:53,47.65851723,17.66468474,4,135.703,44.230,0.230,174,24,28,,
T,2021-09-29 05:17:54,47.65852592,17.66467897,4,135.692,44.230,0.000,,25,28,,
T,2021-09-29 05:17:55,47.65852812,17.66467699,4,135.631,44.230,0.000,,26,28,,
T,2021-09-29 05:17:56,47.65852888,17.66467685,4,135.602,44.230,0.000,,26,28,,
T,2021-09-29 05:17:57,47.65852891,17.66467657,4,135.594,44.230,0.000,,26,28,,
T,2021-09-29 05:17:58,47.65852871,17.66467634,4,135.566,44.230,0.000,,26,28,,
T,2021-09-29 05:17:59,47.65852767,17.66467292,4,135.075,44.230,0.000,,25,28,,
T,2021-09-29 05:18:00,47.65852773,17.66467112,4,134.799,44.230,0.000,,25,28,,
T,2021-09-29 05:18:01,47.65852837,17.66467117,4,134.787,44.230,0.000,,25,28,,
T,2021-09-29 05:18:02,47.65852835,17.66467195,4,134.772,44.230,0.000,,25,28,,
T,2021-09-29 05:18:03,47.65852779,17.66467149,4,134.762,44.230,0.210,178,25,28,,
T,2021-09-29 05:18:04,47.65852897,17.66467288,4,134.473,44.230,0.000,,26,28,,
T,2021-09-29 05:18:05,47.65852771,17.66467250,4,133.923,44.230,1.370,178,25,28,,
T,2021-09-29 05:18:06,47.65855399,17.66465011,4,134.072,44.230,3.070,324,26,28,,
T,2021-09-29 05:18:07,47.65861664,17.66459676,4,133.696,44.230,5.020,324,26,28,,
T,2021-09-29 05:18:08,47.65865697,17.66455551,4,134.663,44.230,5.430,325,26,28,,
T,2021-09-29 05:18:09,47.65870855,17.66451239,4,135.420,44.230,6.480,328,26,28,,
T,2021-09-29 05:18:10,47.65876388,17.66446063,4,135.363,44.230,6.890,328,26,27,,
T,2021-09-29 05:18:11,47.65881028,17.66442087,4,135.310,44.230,5.940,329,26,27,,
T,2021-09-29 05:18:12,47.65884744,17.66439558,4,134.997,44.230,4.860,331,26,27,,
T,2021-09-29 05:18:13,47.65888037,17.66439959,4,133.118,44.230,3.870,337,26,27,,
T,2021-09-29 05:18:14,47.65892028,17.66440033,4,132.170,44.230,3.030,343,23,27,,
T,2021-09-29 05:18:15,47.65895145,17.66442076,4,132.328,44.229,3.530,349,23,27,,
T,2021-09-29 05:18:16,47.65898602,17.66447924,4,132.238,44.229,5.520,46,24,27,,
T,2021-09-29 05:18:17,47.65901607,17.66455256,4,132.675,44.229,6.450,59,24,27,,
T,2021-09-29 05:18:18,47.65905076,17.66462654,4,134.617,44.229,7.120,55,25,27,,
T,2021-09-29 05:18:19,47.65909122,17.66470594,4,134.553,44.229,7.410,51,24,27,,
T,2021-09-29 05:18:20,47.65913410,17.66478511,4,134.715,44.229,7.110,50,21,27,,
T,2021-09-29 05:18:21,47.65917168,17.66485187,4,134.484,44.229,6.470,51,20,27,,
T,2021-09-29 05:18:22,47.65920802,17.66491629,4,134.656,44.229,5.970,50,22,27,,
T,2021-09-29 05:18:23,47.65923575,17.66497121,4,135.541,44.229,5.730,50,25,27,,
T,2021-09-29 05:18:24,47.65926482,17.66502862,4,135.924,44.229,5.970,51,26,27,,
T,2021-09-29 05:18:25,47.65929976,17.66509457,4,136.642,44.229,6.460,51,26,27,,
T,2021-09-29 05:18:26,47.65933790,17.66516348,4,136.666,44.229,6.890,49,25,27,,
T,2021-09-29 05:18:27,47.65937830,17.66523097,4,136.576,44.228,6.910,48,24,27,,
T,2021-09-29 05:18:28,47.65941937,17.66529584,4,136.310,44.228,6.580,46,24,27,,
T,2021-09-29 05:18:29,47.65945911,17.66535921,4,136.349,44.228,6.350,46,24,28,,
T,2021-09-29 05:18:30,47.65949872,17.66542182,4,136.675,44.228,6.440,47,23,28,,
T,2021-09-29 05:18:31,47.65953809,17.66548813,4,136.744,44.228,6.550,49,24,28,,
T,2021-09-29 05:18:32,47.65957440,17.66555658,4,136.739,44.228,6.410,52,25,28,,
T,2021-09-29 05:18:33,47.65960721,17.66562704,4,137.071,44.228,6.110,55,25,28,,
T,2021-09-29 05:18:34,47.65964068,17.66568914,4,137.207,44.228,5.850,51,26,28,,
T,2021-09-29 05:18:35,47.65967586,17.66574376,4,137.232,44.228,5.320,47,25,28,,
T,2021-09-29 05:18:36,47.65970849,17.66579428,4,137.043,44.228,5.320,44,24,28,,
T,2021-09-29 05:18:37,47.65974202,17.66583855,4,136.914,44.228,5.150,42,23,28,,
T,2021-09-29 05:18:38,47.65977715,17.66588666,4,137.293,44.227,5.220,42,22,28,,
T,2021-09-29 05:18:39,47.65981215,17.66593654,4,137.573,44.227,5.700,42,26,28,,
T,2021-09-29 05:18:40,47.65985292,17.66598548,4,137.870,44.227,5.980,40,24,28,,
T,2021-09-29 05:18:41,47.65989715,17.66604122,4,137.812,44.227,6.370,39,20,28,,
T,2021-09-29 05:18:42,47.65994205,17.66609491,4,137.607,44.227,6.600,40,21,28,,
T,2021-09-29 05:18:43,47.65998742,17.66615294,4,138.017,44.227,6.760,40,23,28,,
T,2021-09-29 05:18:44,47.66003756,17.66621659,4,138.566,44.227,6.960,41,21,28,,
T,2021-09-29 05:18:45,47.66008050,17.66627322,4,138.214,44.227,6.700,40,24,28,,
T,2021-09-29 05:18:46,47.66012584,17.66633467,4,138.345,44.227,7.050,43,22,28,,
T,2021-09-29 05:18:47,47.66017275,17.66640390,4,138.116,44.227,7.400,45,24,28,,
T,2021-09-29 05:18:48,47.66022009,17.66647422,4,137.810,44.226,7.520,44,22,28,,
T,2021-09-29 05:18:49,47.66026942,17.66654522,4,137.620,44.226,7.730,44,23,28,,
T,2021-09-29 05:18:50,47.66032113,17.66661575,4,137.561,44.226,7.920,43,24,28,,
T,2021-09-29 05:18:51,47.66037282,17.66668516,4,137.894,44.226,7.690,43,22,28,,
T,2021-09-29 05:18:52,47.66042395,17.66675535,4,137.779,44.226,7.250,43,23,28,,
T,2021-09-29 05:18:53,47.66047085,17.66681756,4,138.052,44.226,7.060,42,24,28,,
T,2021-09-29 05:18:54,47.66052017,17.66688229,4,138.016,44.226,7.270,41,21,28,,
T,2021-09-29 05:18:55,47.66057036,17.66694486,4,137.383,44.226,7.450,40,23,28,,
T,2021-09-29 05:18:56,47.66061802,17.66700492,4,137.069,44.225,6.880,40,26,28,,
T,2021-09-29 05:18:57,47.66066371,17.66705729,4,136.981,44.225,5.710,38,26,28,,
T,2021-09-29 05:18:58,47.66070046,17.66709524,4,136.854,44.225,4.300,36,24,28,,
T,2021-09-29 05:18:59,47.66072885,17.66712446,4,137.018,44.225,3.500,35,23,28,,
T,2021-09-29 05:19:00,47.66075137,17.66714853,4,136.983,44.225,2.690,35,21,28,,
